veg_palm02.mesh, 180, 0, -1111.54, -731.752, 6.98087, 0.625923, 0, 0, -0.779885
papermachn01.mesh, 40, 0, -980.668, -657.144, 11.0263, 0.707107, 0, 0, -0.707107
papermachn01.mesh, 40, 0, -980.728, -656.203, 11.0263, 0.707107, 0, 0, -0.707107
papermachn01.mesh, 40, 0, -980.899, -655.113, 11.0263, 0.707107, 0, 0, -0.707107
veged.mesh, 149.5, 0, -808.249, -858.713, 13.3629, 1, 0, 0, 0
veged01.mesh, 149.5, 0, -812.744, -760.433, 13.7962, 1, 0, 0, 0
veg_palwee02.mesh, 180, 0, -818.439, -694.604, 9.46651, 0.919637, 0, 0, 0.392769
veg_palwee02.mesh, 180, 0, -815.788, -725.847, 9.46651, 0.999941, 0, 0, -0.0108746
veg_palwee02.mesh, 180, 0, -812.518, -753.125, 9.46651, 0.919637, 0, 0, 0.392769
veg_palwee02.mesh, 180, 0, -810.48, -779.266, 9.46651, 0.986638, 0, 0, 0.162929
veg_palwee02.mesh, 180, 0, -809.075, -827.617, 9.46651, 0.999978, 0, 0, 0.00657846
veg_palwee02.mesh, 180, 0, -808.877, -850.578, 9.46651, 0.96187, 0, 0, -0.273507
veg_palwee02.mesh, 180, 0, -808.979, -870.547, 9.46651, 0.919637, 0, 0, 0.392769
veg_palwee02.mesh, 180, 0, -808.511, -888.629, 9.46651, 0.853796, 0, 0, -0.520608
veg_palwee02.mesh, 180, 0, -827.762, -609.283, 9.46651, 0.999978, 0, 0, 0.00657846
veg_palwee02.mesh, 180, 0, -829.73, -590.79, 9.46651, 0.999978, 0, 0, 0.00657846
veg_palwee02.mesh, 180, 0, -832.26, -570.962, 9.46651, 0.999978, 0, 0, 0.00657846
veg_palwee02.mesh, 180, 0, -835.979, -548.151, 9.46651, 0.999978, 0, 0, 0.00657846
veged02.mesh, 300, 0, -831.669, -579.721, 14.5477, 1, 0, 0, 0
deli_exterior_front.mesh, 80, 0, -855.91, -635.699, 12.1742, -0.078459, 0, 0, -0.996917
deli_interior.mesh, 30, 0, -856.251, -634.869, 10.3356, -0.078459, 0, 0, -0.996917
drycleaners.mesh, 22.5, 0, -1196.75, -316.212, 10.0499, 0.731354, 0, 0, 0.681998
vegetationb03.mesh, 320, 0, -810.122, -628.183, 17.0552, 1, 0, 0, 0
lh_icedoor.mesh, 50, 0, -880.552, -575.726, 11.3371, 1, 0, 0, 0
lh_icecream02.mesh, 60, 0, -874.986, -575.907, 13.9975, 1, 0, 0, 0
lh_icecream01.mesh, 149.5, 0, -872.417, -570.139, 14.2834, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -827.836, -319.839, 9.27197, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -830.009, -372.206, 9.27197, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -834.589, -557.023, 10.8509, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -831.011, -579.428, 10.8509, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -828.762, -602.02, 10.8509, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -816.738, -704.031, 10.1805, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -816.456, -719.644, 10.2597, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -815.166, -740.927, 10.2955, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -812.91, -769.146, 10.4539, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -811.701, -789.177, 10.4329, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -809.688, -840.075, 10.3658, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -809.361, -863.644, 10.0516, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -809.872, -886.413, 10.1594, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -833.824, -833.363, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -833.589, -857.221, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -833.258, -826.74, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -838.699, -727.584, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -854.023, -609.975, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -857.369, -596.632, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1082.62, -617.888, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1010.95, -522.404, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1022.52, -524.317, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1012.74, -504.989, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1017.28, -419.088, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1019.63, -395.914, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1113.16, -411.787, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1117.7, -380.089, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1139.75, -320.445, 9.49004, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -1149.82, -362.706, 9.49004, 1, 0, 0, 0
havgangshop.mesh, 80, 0, -1025.01, -428.78, 13.1457, 1, 0, 0, 0
littleha_hardware.mesh, 120, 0, -970.374, -693.086, 15.7417, 0.997859, 0, 0, -0.0654031
littleha_police.mesh, 149.5, 0, -874.349, -693.708, 17.2005, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -841.131, -684.439, 9.46577, 1, 0, 0, 0
veg_palmbig14.mesh, 200, 0, -867.978, -664.317, 9.46577, 1, 0, 0, 0
veg_palwee02.mesh, 180, 0, -841.452, -717.356, 9.38646, 1, 0, 0, 0
new_bushtest.mesh, 200, 0, -842.83, -715.017, 14.9188, 0.665882, 0, 0, -0.746057
veg_palwee02.mesh, 180, 0, -838.454, -709.683, 9.38646, 1, 0, 0, 0
veg_palwee02.mesh, 180, 0, -866.988, -685.699, 9.38646, 1, 0, 0, 0
veg_palwee02.mesh, 180, 0, -860.432, -689.394, 9.38646, 1, 0, 0, 0
new_bushtest.mesh, 200, 0, -880.477, -490.53, 16.6092, 0.665882, 0, 0, -0.746057
veg_palwee02.mesh, 180, 0, -867.967, -487.294, 8.82334, 1, 0, 0, 0
new_bushtest.mesh, 200, 0, -880.477, -450.578, 16.6092, 0.665882, 0, 0, -0.746057
veg_palwee02.mesh, 180, 0, -866.415, -494.236, 8.82334, 1, 0, 0, 0
glue_straight01.mesh, 25, 0, -987.842, -647.622, 10.7293, 0.75184, 0, 0, 0.659346
